"name","cuisine1","cuisine2","cuisine3","vegetarian","address","phone","url","Sunday","Monday","Tuesday","Wednesday","Thursday","Friday","Saturday","price","opentable","menupages"
"Standard Grill (The)","American","Contemporary",,,"848 Washington Street, New York, NY 10014-1308","212 645-4100  ","http://www.thestandardgrill.com/","7:00AM - 11:45PM","7:00AM - 11:45PM","7:00AM - 11:45PM","7:00AM - 11:45PM","7:00AM - 11:45PM","7:00AM - 11:45PM","7:00AM - 11:45PM","$$ ","http://www.opentable.com/the-standard-grill","http://newyorkcity.menupages.com/restaurants/standard-grill/menu"
"Stanton Social","Fusion","Contemporary",,,"99 Stanton Street, New York, NY 10002-1405","212 995-0099  ","http://www.thestantonsocial.com/","5:00 PM - 2:00 AM","5:00 PM - 2:00 AM","5:00 PM - 2:00 AM","5:00 PM - 3:00 AM","5:00 PM - 3:00 AM","11:30-3:00 AM","11:30-2:00 AM","$$$ ","http://www.opentable.com/the-stanton-social","http://newyorkcity.menupages.com/restaurants/the-stanton-social/menu"
"Strip House","Steak",,,,"13 East 12th Street, New York, NY 10003","212 328-0000  ","http://www.striphouse.com/new_york/","5:00-11:00 PM","5:00-11:00 PM","5:00-11:00 PM","5:00-11:00 PM","5:00-11:30 PM","5:00-11:30 PM","5:00-10:00 PM","$$$ ","http://www.opentable.com/strip-house-new-york","http://newyorkcity.menupages.com/restaurants/strip-house/menu"
"Stuzzicheria","Italian",,,"x","305 Church Street, New York, NY 10013","212 219-4037  ","http://www.stuzzicherianyc.com/","12:00PM - 11:00PM","12:00PM - 11:00PM","12:00PM - 11:00PM","12:00PM - 12:00AM","12:00PM - 12:00AM","11:00AM - 12:00AM","11:00AM - 10:00PM","$$$","http://www.opentable.com/stuzzicheria","http://newyorkcity.menupages.com/restaurants/stuzzicheria/menu"
"Supper","Italian",,,"x","156 East 2nd Street, New York, NY 10009-7719","212 477-7600  ","http://www.supperrestaurant.com/","10:00-12:00 AM","10:00-12:00 AM","10:00-12:00 AM","10:00-12:00 AM","10:00-1:00 AM","11:00-1:00 AM","11:00-12:00 AM","$$ ","NOT FOUND","http://www.menupages.com/restaurants/supper/menu"
"Surya","Indian",,,"x","302 Bleecker Street, New York, NY 10014-3425","212 807-7770  ","http://www.suryany.com/","12:00-3:00 PM, 5:00-11:00 PM","12:00-3:00 PM, 5:00-11:00 PM","12:00-3:00 PM, 5:00-11:00 PM","12:00-3:00 PM, 5:00-11:00 PM","12:00-3:00 PM, 5:00 PM - 12:00 AM","12:00-3:00 PM, 5:00-3:00 PM","5:00-11:00 PM","$$ ","http://www.opentable.com/surya","http://newyorkcity.menupages.com/restaurants/surya/menu"
"Sushi Azabu","Japanese","Asian",,,"428 Greenwich Street, New York, NY 10013","212 274-0428  ","http://www.greenwichgrill.com/","11:30 AM - 2:30 PM, 5:30-10:30 PM","11:30 AM - 2:30 PM, 5:30-10:30 PM","11:30 AM - 2:30 PM, 5:30-10:30 PM","11:30 AM - 2:30 PM, 5:30-10:30 PM","11:30 AM - 2:30 PM, 5:30-11:00 PM","5:30-11:00 PM","5:00-10:00 PM","$31 - $50","NOT FOUND","http://newyorkcity.menupages.com/restaurants/greenwich-grill-sushi-azabu/menu"
"Sushi of Gari","Asian","Japanese",,,"402 East 78th Street, New York, NY 10075-1676","212 517-5340  ","http://www.sushiofgari.com/",,"5:00-11:00 PM","5:00-11:00 PM","5:00-11:00 PM","5:00-11:00 PM","5:00-11:00 PM","5:00-10:00 PM","$$$$ ","http://www.opentable.com/sushi-of-gari","http://newyorkcity.menupages.com/restaurants/sushi-of-gari/"
"Sushi Seki","Asian","Japanese",,,"1143 1st Avenue, New York, NY 10065-7700","212 371-0238  ",,"5:30 PM - 3:00 AM","5:30 PM - 3:00 AM","5:30 PM - 3:00 AM","5:30 PM - 3:00 AM","5:30 PM - 3:00 AM","5:30 PM - 3:00 AM",,"$$ ","NOT FOUND","http://newyorkcity.menupages.com/restaurants/sushi-seki/menu"
"Sushi Yasuda","Asian","Japanese",,,"204 East 43rd Street, New York, NY 10017-4713","212 972-1001  ","http://www.sushiyasuda.com/home.html","12:00-2:15 PM, 6:00-10:15 PM","12:00-2:15 PM, 6:00-10:15 PM","12:00-2:15 PM, 6:00-10:15 PM","12:00-2:15 PM, 6:00-10:15 PM","12:00-2:15 PM, 6:00-10:15 PM","6:00-10:15 PM",,"$$-$$$ ","NOT FOUND","http://newyorkcity.menupages.com/restaurants/sushi-yasuda/menu"
"Szechuan Gourmet","Chinese",,,"x","21 W 39th St # 1, New York, NY 10018","212 921-0233  ","http://szechuangourmetnyc.com/food-delivery/Szechuan-Gourmet-New-York-City.3764.r?QueryStringValue=jVvEmfB+e+3VSgkJ5CYg2Q==","11:30 AM - 10:00 PM","11:30 AM - 10:00 PM","11:30 AM - 10:00 PM","11:30 AM - 10:00 PM","11:30 AM - 10:00 PM","12:00-10:00 PM","12:00-10:00 PM","$-$$ ","NOT FOUND","http://newyorkcity.menupages.com/restaurants/szechuan-gourmet/menu"
"Taboon","Mediterranean","Middle Eastern",,,"773 10th Ave, New York, NY 10019","212-713-0271",,"5:00-10:00 PM","5:00-11:00 PM","5:00-11:00 PM","5:00-11:00 PM","5:00-11:00 PM","5:00-11:00 PM","5:30-11:30 PM","$$$$","http://www.opentable.com/taboon","http://newyorkcity.menupages.com/restaurants/taboon/menu"
"Taco Taco","Mexican",,,,"1726 2nd Ave, New York, NY 10128","212-289-8226",,"11:30 AM - 11:00 PM","11:30 AM - 11:00 PM","11:30 AM - 11:00 PM","11:30 AM - 11:00 PM","11:30 AM - 11:00 PM","11:30-12:00 AM","11:30-12:00 AM","$-$$","not found","http://newyorkcity.menupages.com/restaurants/taco-taco/menu"
"Takahachi","Asian","Japanese",,,"145 Duane St, New York, NY 10013","212-571-1830","http://www.takahachi.net/",,,,,,,,"$$","not found","http://newyorkcity.menupages.com/restaurants/takahachi-2/menu"
"Takashi","Asian","Japanese",,,"456 Hudson Street, New York, NY 10014","212-414-2929","http://www.takashinyc.com/index.htm","5:30-11:30 PM",,"6:00-11:30 PM","6:00-11:30 PM","6:00-11:30 PM","6:00-11:30 PM","5:30-11:30 PM","$$$","NOT FOUND","http://newyorkcity.menupages.com/restaurants/takashi/menu"
"Tamarind","Indian",,,"x","43 E 22nd St, New York, NY 10010-5311","212 674-7400  ","http://www.tamarinde22.com/","11:30 AM - 3:00 PM, 5:30-11:30 PM","11:30 AM - 3:00 PM, 5:30-11:30 PM","11:30 AM - 3:00 PM, 5:30-11:30 PM","11:30 AM - 3:00 PM, 5:30-11:30 PM","11:30 AM - 3:00 PM, 5:30 PM - 12:00 AM","11:30 AM - 3:00 PM, 5:30 PM - 12:00 AM","11:30 AM - 3:00 PM, 5:30-11:30 PM","$$$$  ?","http://www.opentable.com/tamarind","http://www.tamarinde22.com/menu.html"
"Tamarind Tribeca","Indian",,,"x","99 Hudson Street, New York, NY 10013-2815","212 775-9000  ",,"11:30AM - 11:15PM","11:30AM - 11:15PM","11:30AM - 11:15PM","11:30AM - 11:15PM","11:30AM - 12:00AM","11:30AM - 12:00AM","11:30AM - 11:15PM","$$$$  ?","http://www.opentable.com/tamarind-tribeca","http://www.tamarinde22.com/menu.html"
"Tanoreen","Middle Eastern",,,,"7523 3rd Avenue, Brooklyn, NY 11209-3002","718 748-5600  ","http://www.tanoreen.com/",,"12:00-10:30 PM","12:00-10:30 PM","12:00-10:30 PM","12:00-10:30 PM","10:30 AM - 10:30 PM","10:30 AM - 10:00 PM","$$ ?","NOT FOUND","http://newyorkcity.menupages.com/restaurants/tanoreen-restaurant/menu"
"Tao","Asian",,,,"42 East 58th Street, New York, NY 10022-1910","212 888-2288  ","http://www.taorestaurant.com/","11:30-12:00 AM","11:30-12:00 AM","11:30-1:00 AM","11:30-1:00 AM","11:30-1:00 AM","5:00 PM - 1:00 AM","5:00 PM - 12:00 AM","$$$ ?","http://www.opentable.com/tao","http://newyorkcity.menupages.com/restaurants/tao/menu"
"Telepan","American","Contemporary",,,"72 West 69th Street, New York, NY 10023","212 580-4300  ","http://www.telepan-ny.com/","5:00-11:00 PM","5:00-11:00 PM","11:30 AM - 2:30 PM, 5:00-11:00 PM","11:30 AM - 2:30 PM, 5:00-11:00 PM","11:30 AM - 2:30 PM, 5:00-11:30 PM","11:00 AM - 2:30 PM, 5:00-11:30 PM","11:00 AM - 2:30 PM, 5:00-10:30 PM","$$$$","http://www.opentable.com/telepan","http://newyorkcity.menupages.com/restaurants/telepan/menu"
"Teodora","Italian",,,,"141 East 57th Street, New York, NY 10022-2139","212 826-7101  ","http://www.teodorarestaurant.com/","12:00-11:00 PM","12:00-11:00 PM","12:00-11:00 PM","12:00-11:00 PM","12:00-11:00 PM","12:00-11:00 PM","12:00-10:30 PM","$$","NOT FOUND","http://newyorkcity.menupages.com/restaurants/teodora/menu"
"Terroir Tribeca","Italian","Tapas","Contemporary",,"24 Harrison Street, New York, NY 10013","212 625-9463  ","http://www.wineisterroir.com/","5:00PM - 12:00AM","5:00PM - 12:00AM","12:00PM - 12:00AM","12:00PM - 1:00AM","12:00PM - 1:00AM","11:00AM - 1:00AM","11:00AM - 12:00AM","$$$$","NOT FOUND","http://newyorkcity.menupages.com/restaurants/terroir-tribeca/menu"
"The Commodore","American","Southern",,,"366 Metropolitan Avenue, NY 11211-3305","718 218-7632  ",,"4:00PM - 12:00AM","4:00PM - 12:00AM","4:00PM - 12:00AM","4:00PM - 12:00AM","4:00PM - 1:00AM","4:00PM - 1:00AM","4:00PM - 12:00AM","$ ","NOT FOUND","http://newyorkcity.menupages.com/restaurants/the-commodore/menu"
"The Fat Radish","Contemporary","Bar Food",,"x","17 Orchard Street, New York, NY 10002","212 300-4053  ","http://thefatradishnyc.com/",,"5:00PM - 12:00AM","5:00PM - 12:00AM","5:00PM - 12:00AM","5:00PM - 12:00AM","5:00PM - 12:00AM","5:00PM - 10:00PM","$$$ ?","http://www.opentable.com/the-fat-radish","http://newyorkcity.menupages.com/restaurants/the-fat-radish/menu"
"The Harrison","American","Contemporary",,,"355 Greenwich St, New York, NY 10013-2880","212 274-9310  ","http://www.theharrison.com/harrison.php","5:30-10:30 PM","5:30-10:30 PM","5:30-10:30 PM","5:30-10:30 PM","5:30-11:00 PM","5:30-11:00 PM","5:00-10:00 PM","$$$","http://www.opentable.com/the-harrison","http://newyorkcity.menupages.com/restaurants/the-harrison/menu"
"The Lambs Club","American","Contemporary",,,"130 West 44th Street, New York, NY 10036-4011","212 997-5262  ","http://www.thelambsclub.com/","7:00AM - 11:00PM","7:00AM - 11:00PM","7:00AM - 11:00PM","7:00AM - 11:00PM","7:00AM - 12:00AM","7:00AM - 12:00AM","7:00AM - 10:00PM","$$$","http://www.opentable.com/the-lambs-club","http://newyorkcity.menupages.com/restaurants/the-lambs-club/menu"
"The Lion","American",,,,"62 West 9th Street, New York, NY 10011","212 353-8400  ","http://www.thelionnyc.com/","5:30PM - 12:00AM","5:30PM - 12:00AM","5:30PM - 12:00AM","5:30PM - 12:00AM","5:30PM - 1:00AM","5:30PM - 1:00AM","5:30PM - 12:00AM","$$$ ","NOT FOUND","http://newyorkcity.menupages.com/restaurants/the-lion/menu"
"The Meatball Shop","American","Sandwiches",,,"84 Stanton Street, New York, NY 10002-1420","212 982-8895  ","http://www.meatballshop.com/","12:00 PM - 2:00 AM","12:00 PM - 2:00 AM","12:00 PM - 2:00 AM","12:00 PM - 4:00 AM","12:00 PM - 4:00 AM","12:00 PM - 4:00 AM","12:00 PM - 2:00 AM","$ ","NOT FOUND","http://newyorkcity.menupages.com/restaurants/the-meatball-shop/menu"
"The Mermaid Inn","Seafood","American",,,"96 2nd Ave, New York, NY 10003-8317","212 674-5870  ","http://www.themermaidnyc.com/","5:30-11:00 PM","5:30-11:00 PM","5:30-11:00 PM","5:30-11:00 PM","5:00 PM - 12:00 AM","5:00 PM - 12:00 AM","5:00-10:00 PM","$$ ","http://www.opentable.com/the-mermaid-inn","http://newyorkcity.menupages.com/restaurants/the-mermaid-inn-2/menu"
"The Redhead","American","Contemporary",,,"349 East 13th Street, New York, NY 10003","212 533-6212  ","http://www.theredheadnyc.com/","4:00 PM - 2:00 AM","4:00 PM - 2:00 AM","4:00 PM - 2:00 AM","4:00 PM - 2:00 AM","4:00 PM - 2:00 AM","11:00-2:00 AM","11:00-2:00 AM","$$ ","NOT FOUND","http://newyorkcity.menupages.com/restaurants/the-redhead/menu"
"The Red Cat","Mediterranean",,,,"227 10th Avenue, New York, NY 10011-4717","212 242-1122  ","http://www.theredcat.com/redcat.php","5:00-11:00 PM","12:00-2:30 PM, 5:00-11:00 PM","12:00-2:30 PM, 5:00-11:00 PM","12:00-2:30 PM, 5:00-11:00 PM","12:00-2:30 PM, 5:00 PM - 12:00 AM","12:00-2:30 PM, 5:00 PM - 12:00 AM","5:00-10:30 PM","$$$ ","http://www.opentable.com/red-cat","http://newyorkcity.menupages.com/restaurants/the-red-cat/menu"
"The Smith","American","Bar Food",,,"55 Third Avenue, New York, NY 10003","212 420-9800  ","http://www.ctrnyc.com/THESMITH/index.html","8:30-12:00 AM","8:30-12:00 AM","8:30-1:00 AM","8:30-1:00 AM","8:30-2:00 AM","10:00-2:00 AM","10:00-12:00 AM","$$ ","http://www.opentable.com/the-smith","http://newyorkcity.menupages.com/restaurants/the-smith/menu"
"Thor","American","Contemporary",,,"107 Rivington Street, New York, NY 10002-2203","212 796-8040  ","http://hotelonrivington.com/main.html","7:00-12:00 AM","7:00-12:00 AM","7:00-12:00 AM","7:00-3:00 AM","7:00-3:00 AM","7:00-3:00 AM","7:00-12:00 AM","$$$","http://www.opentable.com/thor","http://newyorkcity.menupages.com/restaurants/levanteast-at-thor/menu"
"Tia Pol","Spanish","Tapas",,,"205 10th Ave, New York, NY 10011-4719","212 675-8805  ","http://tiapol.com/","5:30-11:00 PM","12:00-3:00 PM, 5:30-11:00 PM","12:00-3:00 PM, 5:30-11:00 PM","12:00-3:00 PM, 5:30-11:00 PM","12:00-3:00 PM, 5:30 PM - 12:00 AM","11:00 AM - 3:00 PM, 6:00 PM - 12:00 AM","11:00 AM - 3:00 PM, 6:00-10:30 PM","$$$","NOT FOUND","http://newyorkcity.menupages.com/restaurants/tia-pol/menu"
"Tipsy Parson","American","Southern",,,"156 9th Avenue, New York, NY 10011-4925","212 620-4545  ","http://www.tipsyparson.com/","11:30AM - 11:00PM","11:30AM - 11:00PM","11:30AM - 11:00PM","11:30AM - 11:30PM","11:30AM - 12:00AM","10:00AM - 12:00AM","10:00AM - 11:00PM","$$$","http://www.opentable.com/tipsy-parson","http://newyorkcity.menupages.com/restaurants/tipsy-parson/menu"
"Toloache","Mexican",,,,"251 West 50th Street, New York, NY 10019-6701","212 581-1818  ","http://www.toloachenyc.com/","11:00 AM - 3:00 PM, 5:00-11:00 PM","11:00 AM - 3:00 PM, 5:00-11:00 PM","11:00 AM - 3:00 PM, 5:00-11:00 PM","11:00 AM - 3:00 PM, 5:00-11:00 PM","11:00 AM - 3:00 PM, 5:00-11:30 PM","11:30 AM - 3:00 PM, 5:00-11:30 PM","11:30 AM - 3:00 PM, 5:00-11:00 PM","$$$ ","http://www.opentable.com/toloache","http://newyorkcity.menupages.com/restaurants/toloache/menu"
"Tomoe","Asian","Japanese",,,"172 Thompson St, New York, 10012","212 777-9346  ","http://tomoesushi.com/","5:00-11:00 PM","1:00-3:00 PM, 5:00-11:00 PM","1:00-3:00 PM, 5:00-11:00 PM","1:00-3:00 PM, 5:00-11:00 PM","1:00-3:00 PM, 5:00-11:00 PM","1:00-3:00 PM, 5:00-11:00 PM","5:00-10:00 PM","$$$-$$$$","NOT FOUND","http://newyorkcity.menupages.com/restaurants/tomoe-sushi/menu"
"Tori Shin","Asian","Japanese",,,"1193 1st Avenue, New York, NY 10065-7106","212 988-8408  ","http://torishinny.com/","5:30-11:00 PM","5:30-11:00 PM","5:30-11:00 PM","5:30 PM - 12:00 AM","5:30 PM - 12:00 AM","5:30 PM - 12:00 AM","5:30-11:00 PM","$$$ ","http://www.opentable.com/yakitori-tori-shin","http://newyorkcity.menupages.com/restaurants/tori-shin/menu"
"Torrisi Italian Specialties","Italian",,,,"250 Mulberry Street, New York, NY 10012-4163","212 965-0955  ","http://piginahat.com/",,"11:00 AM - 4:00 PM, 6:00-11:00 PM","11:00 AM - 4:00 PM, 6:00-11:00 PM","11:00 AM - 4:00 PM, 6:00-11:00 PM","11:00 AM - 4:00 PM, 6:00-11:00 PM","11:00 AM - 4:00 PM, 6:00-11:00 PM","11:00 AM - 4:00 PM, 6:00-11:00 PM","$$$","NOT FOUND","http://newyorkcity.menupages.com/restaurants/torrisi-italian-specialties/menu"
"Tortilla Flats","Mexican",,,,"767 Washington Street, New York, NY 10014-1746","212 243-1053  ","http://www.tortillaflatsnyc.com/","12:00 PM - 2:00 AM","12:00 PM - 2:00 AM","12:00 PM - 2:00 AM","12:00 PM - 2:00 AM","12:00 PM - 4:00 AM","12:00 PM - 4:00 AM","12:00 PM - 2:00 AM","$-$$ ","NOT FOUND","http://newyorkcity.menupages.com/restaurants/tortilla-flats/menu"
"Totto Ramen","Asian","Japanese",,,"366 West 52nd Street, New York, NY 10019-6200","212 582-0052  ","http://tottoramen.com/","5:00 PM - 12:00 AM","5:00 PM - 12:00 AM","5:00 PM - 12:00 AM","5:00 PM - 12:00 AM","5:00 PM - 12:00 AM"," 5:00 PM - 12:00 AM","5:00 PM - 12:00 AM","$$ ","NOT FOUND","http://newyorkcity.menupages.com/restaurants/totto-ramen/menu"
"Traif","American","Bar Food","Tapas",,"229 South 4th Street, New York, NY 11211-5605","347 844-9578  ","http://www.traifny.com/",,"6:00 PM - 2:00 AM","6:00 PM - 2:00 AM","6:00 PM - 2:00 AM","6:00 PM - 2:00 AM","11:30 AM - 3:00 PM, 6:00 PM - 2:00 AM","11:30 AM - 3:00 PM, 6:00 PM - 2:00 AM","$$ ","NOT FOUND","http://newyorkcity.menupages.com/restaurants/traif/menu"
"Travertine","European","Mediterranean","Italian",,"19 Kenmare Street, New York, NY 10012-4633","212 966-1810  ","http://www.travertinenyc.com/","6:00PM - 1:00AM","6:00PM - 1:00AM","6:00PM - 1:00AM","6:00PM - 1:00AM","6:00PM - 2:00AM","11:30AM - 2:00AM","11:30AM - 1:00AM","$$$ ","http://www.opentable.com/travertine","http://newyorkcity.menupages.com/restaurants/travertine/"
"Tree","French",,,,"190 1st ave, new york, NY 10009","212 358-7171  ","http://www.treerestaurantnyc.com/","5:00 PM - 12:00 AM","5:00 PM - 12:00 AM","5:00 PM - 12:00 AM","5:00 PM - 12:00 AM","5:00 PM - 1:00 AM","5:00 PM - 1:00 AM","11:00-1:00 AM","$$ ","http://www.opentable.com/tree","http://newyorkcity.menupages.com/restaurants/tree/menu"
"Triomphe","French",,,,"49 West 44th Street, New York, NY 10036","212 453-4233  ","http://www.triomphe-newyork.com/","7:00-10:30 AM, 11:45 AM - 2:30 PM, 5:30-10:30 PM","7:00-10:30 AM, 11:45 AM - 2:30 PM, 5:30-10:30 PM","7:00-10:30 AM, 11:45 AM - 2:30 PM, 5:30-10:30 PM","7:00-10:30 AM, 11:45 AM - 2:30 PM, 5:30-10:30 PM","7:00-10:30 AM, 11:45 AM - 2:30 PM, 5:30-10:30 PM","5:30-10:30 PM",,"$$$ ","http://www.opentable.com/triomphe","http://newyorkcity.menupages.com/restaurants/triomphe/menu"
"Turkish Kitchen","Seafood","Turkish",,"x","386 3rd Avenue, New York, NY 10016-9007","212 679-1810  ","http://www.turkishkitchen.com/","12:00-3:00 PM, 5:30-11:00 PM","12:00-3:00 PM, 5:30-11:00 PM","12:00-3:00 PM, 5:30-11:00 PM","12:00-3:00 PM, 5:30-11:00 PM","12:00-3:00 PM, 5:00-11:30 PM","5:00-11:30 PM","11:00 AM - 3:00 PM, 5:00-10:30 PM","$$-$$$","NOT FOUND","http://newyorkcity.menupages.com/restaurants/turkish-kitchen/menu"
"Txikito","Spanish",,,,"240 9th Avenue        New York, NY         10001-6602","212 242-4730","http://www.txikitonyc.com/","5pm-11pm",,"12:00-3:00 PM, 5:00-11:00 PM","12:00-3:00 PM, 5:00-11:00 PM","12:00-3:00 PM, 5:00-11:00 PM","12:00-3:00 PM, 5:00-12:00 PM","5:00-12:00 PM","$-$$","NOT FOUND","http://newyorkcity.menupages.com/restaurants/txikito/menu"
"Union Square Cafe","American",,,,"21 East 16th St.       New York, NY         10003","212 243-4020  ","http://www.unionsquarecafe.com/","12:00-2:00 PM, 5:30-11:00 PM","12:00-2:00 PM, 5:30-10:00 PM","12:00-2:00 PM, 5:30-10:00 PM","12:00-2:00 PM, 5:30-10:00 PM","12:00-2:00 PM, 5:30-10:00 PM","12:00-2:00 PM, 5:30-11:00 PM","12:00-2:00 PM, 5:30-11:00 PM","$$$","http://www.opentable.com/union-square-cafe","http://newyorkcity.menupages.com/restaurants/union-square-cafe/menu"
"Uva","Italian",,,,"1486 2nd Ave, New York, NY 10075-1399","212 472-4552  ","http://www.uvawinebar.com/","12:00 PM-1 AM","4 PM-2AM","4 PM-2AM","4 PM-2AM","4 PM-2AM","4 PM-2AM","12 PM-3 AM","$$","not found","http://newyorkcity.menupages.com/restaurants/uva/menu"
"Uvarara","Italian",,,,"79-28 Metropolitan Ave, Queens, NY, 11379","718 894-0052  ","http://uvararany.com/","12:00 PM-10 PM",,"12 PM-11 PM","12 PM-11 PM","12 PM-11 PM","12 PM-11 PM","12 PM-11 PM","$$","NOT FOUND","http://www.uvararany.com/Export55.htm"
"Vai","Mediterranean",,,,"225 West 77th St, New York, NY, 10024","212 362-4500  ","http://www.vairestaurant.com/","11:00-3:00 PM, 5:00-11:00 PM","5 PM-12 AM","5 PM-12 AM","5 PM-12 AM","5 PM-12 AM","5 PM-12 AM","11:00-3:00 PM, 5:00-12:00 PM","$$","http://www.opentable.com/vai-restaurant","http://newyorkcity.menupages.com/restaurants/vai/menu"
"Vandaag","European",,,,"103 2nd Avenue, New York, NY, 10003","212 253-0470  ","http://www.vandaagnyc.com/","11:00 AM-4:30 PM,   6:00-10:00 PM","12:00-4:00 PM, 6:00-10:00 PM","12:00-4:00 PM, 5:30-11:00 PM","12:00-4:00 PM, 5:30-11:00 PM","12:00-4:00 PM, 5:30-11:00 PM","12:00-4:00 PM, 5:30-11:00 PM","12:00-4:00 PM, 5:30-11:00 PM","$$","http://www.opentable.com/vandaag","http://newyorkcity.menupages.com/restaurants/vandaag/menu"
"Via Quadronno","Italian","Sandwiches",,,"25 E 73rd St, New York, NY, 10021-3521","212 650-9880  ","http://viaquadronno.com/index_nm.html","11:00 AM-9 PM","8 AM-11 PM","8 AM-11 PM","8 AM-11 PM","8 AM-11 PM","8 AM-11 PM","9 AM-11 PM","$$-$$$","NOT FOUND","http://newyorkcity.menupages.com/restaurants/via-quadronno/menu"
"Viet Cafe","Vietnamese","Asian",,"x","345 Greenwich St, New York, NY, 10013-2840","212 431-5888  ","http://www.viet-cafe.com/",,"11:30 AM-10 PM","11:30 AM-10 PM","11:30 AM-10 PM","11:30 AM-10:30 PM","11:30 AM-10:30 PM","5 PM-10:30 PM","$$","NOT FOUND","http://newyorkcity.menupages.com/restaurants/vietcafe/menu"
"Villa Mosconi","Italian",,,,"69 MacDougal St, New York, NY, 10012","212 673-0390","http://www.villamosconi.com/",,"12 AM-10 PM","12 AM-10 PM","12 AM-10 PM","12 AM-10 PM","12 AM-10 PM","12 AM-10 PM","$$","NOT FOUND","http://www.menupages.com/restaurants/villa-mosconi/menu"
"Vinegar Hill House","American",,,,"72 Hudson Ave, New York, NY, 11201","718 522-1018  ","http://www.vinegarhillhouse.com/","11:00 AM-3:30 PM, 5:30-11:00 PM","6 PM-11 PM","6 PM-11 PM","6 PM-11 PM","6 PM-11 PM","6 PM-11 PM","11:00 AM-3:30 PM, 6:00-11:30 PM","$$","NOT FOUND","http://newyorkcity.menupages.com/restaurants/vinegar-hill-house/menu"
"Walker's","American",,,,"16 North Moore Street, New York, NY, 10013-2415","212 941-0142  ",,"11:45 PM-4 AM","11:45 PM-4 AM","11:45 PM-4 AM","11:45 PM-4 AM","11:45 PM-4 AM","11:45 PM-4 AM","11:45 PM-4 AM",5,"not found","http://newyorkcity.menupages.com/restaurants/walkers/menu"
"Wallse","European",,,,"344 West 11th St, New York, NY, 10014-2391","212 352-2300  ","http://kg-ny.com/wallse","11:00 AM-2:00 PM, 5:30-11:00 PM","5:30 PM-11 PM","5:30 PM-11 PM","5:30 PM-11 PM","5:30 PM-11 PM","5:30 PM-11 PM","11:00 AM-2:00 PM, 5:30-11:00 PM","$$$","http://www.opentable.com/wallse","http://newyorkcity.menupages.com/restaurants/wallse/menu"
"Warren 77","American","Bar Food",,,"77 Warren St, New York, NY 10007","212-227-8994","http://www.warren77nyc.com ","11:30 AM - 2:00 AM","12:00 PM - 1:00 AM","12:00 PM - 1:00 AM","12:00 PM - 1:00 AM","12:00 PM - 1:00 AM","12:00 PM - 1:00 AM","11:30 AM - 2:00 AM","$$","NOT FOUND","http://newyorkcity.menupages.com/restaurants/warren-77/menu"
"wd50","American","Contemporary",,,"50 Clinton St, New York, NY, 10002-2401","212 477-2900  ","http://www.wd-50.com/","6:00 PM-10 PM","6:00 PM-11 PM","6:00 PM-11 PM","6:00 PM-11 PM","6:00 PM-11 PM","6:00 PM-11 PM","6:00 PM-11 PM","$$$","http://www.opentable.com/wd-50","http://newyorkcity.menupages.com/restaurants/wd-50/menu"
